"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="1764382190037175069",="1764382190033175069","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001166421436857898","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:40:01","2022-12-10 20:40:11"
="1764367970383300496",="1764367970383300496","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","3","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022121022001109101430366483","6.71","6.55","没有申请退款","无退款申请","2022-12-10 20:37:57","2022-12-10 20:38:04"
="3084059335939452132",="3084059335938452132","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121022001113191437333248","188.31","188.31","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059335940452132",="3084059335938452132","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001113191437333248","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059335941452132",="3084059335938452132","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001113191437333248","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059335942452132",="3084059335938452132","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001113191437333248","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059335943452132",="3084059335938452132","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121022001113191437333248","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:37:36","2022-12-10 20:37:51"
="3084059119192225448",="3084059119191225448","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121022001189061415877356","101.64","101.64","没有申请退款","无退款申请","2022-12-10 20:33:59","2022-12-10 20:34:04"
="3084059119193225448",="3084059119191225448","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001189061415877356","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:33:59","2022-12-10 20:34:04"
="3084059119194225448",="3084059119191225448","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001189061415877356","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:33:59","2022-12-10 20:34:04"
="3084059119195225448",="3084059119191225448","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001189061415877356","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:33:59","2022-12-10 20:34:04"
="1764257451507055760",="1764257451506055760","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121022001183071434815614","192.12","192.12","没有申请退款","无退款申请","2022-12-10 20:30:14","2022-12-10 20:30:35"
="1764257451508055760",="1764257451506055760","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001183071434815614","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:30:14","2022-12-10 20:30:35"
="1764257451509055760",="1764257451506055760","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001183071434815614","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:30:14","2022-12-10 20:30:35"
="1764257451510055760",="1764257451506055760","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001183071434815614","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:30:14","2022-12-10 20:30:35"
="1764257451511055760",="1764257451506055760","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121022001183071434815614","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:30:14","2022-12-10 20:30:35"
="3082676148222805806",="3082676148221805806","【双12价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2022121022001139781459685091","181.86","181.86","没有申请退款","无退款申请","2022-12-10 20:26:11","2022-12-10 20:26:17"
="3082676148223805806",="3082676148221805806","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001139781459685091","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:26:11","2022-12-10 20:26:17"
="3082676148224805806",="3082676148221805806","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001139781459685091","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:26:11","2022-12-10 20:26:17"
="3082676148225805806",="3082676148221805806","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001139781459685091","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:26:11","2022-12-10 20:26:17"
="3082676148226805806",="3082676148221805806","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121022001139781459685091","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:26:11","2022-12-10 20:26:17"
="3083894319588035604",="3083894319587035604","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易关闭","null",="2022121022001117471449430811","134.21","130.86","退款成功","134.21","2022-12-10 20:22:32","2022-12-10 20:22:36"
="3083894319589035604",="3083894319587035604","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易关闭","null",="2022121022001117471449430811","0.00","0.00","退款成功","0.00","2022-12-10 20:22:32","2022-12-10 20:22:36"
="3083894319590035604",="3083894319587035604","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易关闭","null",="2022121022001117471449430811","0.00","0.00","退款成功","0.00","2022-12-10 20:22:32","2022-12-10 20:22:36"
="3083894319591035604",="3083894319587035604","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易关闭","null",="2022121022001117471449430811","0.00","0.00","退款成功","0.00","2022-12-10 20:22:32","2022-12-10 20:22:36"
="3083751327138451614",="3083751327137451614","SERUMKIND韩国水润滋养全方位修护肌肤壁垒黑郁金香精华液30ml","279.00","1","8809603904423","null","null","null","交易成功","8809603904423",="2022121022001119491455091733","159.34","159.34","没有申请退款","无退款申请","2022-12-10 20:18:57","2022-12-10 20:19:44"
="3083751327139451614",="3083751327137451614","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001119491455091733","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:18:57","2022-12-10 20:19:44"
="3083751327140451614",="3083751327137451614","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001119491455091733","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:18:57","2022-12-10 20:19:44"
="3083751327141451614",="3083751327137451614","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001119491455091733","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:18:57","2022-12-10 20:19:44"
="3083751327142451614",="3083751327137451614","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121022001119491455091733","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:18:57","2022-12-10 20:19:44"
="3083746935269847708",="3083746935268847708","【双12价】SUREBASE烁贝思韩国无厚重半哑光妆感轻透丝滑粉底液 N1色号 30ml","259.00","1","null","颜色分类：白色;净含量：30ml","null","null","交易成功","null",="2022121022001130801431897297","74.00","74.00","没有申请退款","无退款申请","2022-12-10 20:13:28","2022-12-10 20:13:33"
="3083746935270847708",="3083746935268847708","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001130801431897297","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:13:28","2022-12-10 20:13:33"
="3083746935271847708",="3083746935268847708","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001130801431897297","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:13:28","2022-12-10 20:13:33"
="3083746935272847708",="3083746935268847708","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001130801431897297","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:13:28","2022-12-10 20:13:33"
="3083666475595239015",="3083666475594239015","【双12价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易成功","8809525247455",="2022121022001164201443705555","179.50","179.50","没有申请退款","无退款申请","2022-12-10 20:10:38","2022-12-10 20:10:45"
="3083666475596239015",="3083666475594239015","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001164201443705555","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:10:38","2022-12-10 20:10:45"
="3083666475597239015",="3083666475594239015","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001164201443705555","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:10:38","2022-12-10 20:10:45"
="3083666475598239015",="3083666475594239015","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001164201443705555","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:10:38","2022-12-10 20:10:45"
="3083666475599239015",="3083666475594239015","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121022001164201443705555","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:10:38","2022-12-10 20:10:45"
="1764011569947674667",="1764011569946674667","【双12价】SERUMKIND韩国水润收缩毛孔控油金木瓜毛孔精华液30ml","269.00","1","8809525247455","null","null","null","交易关闭","8809525247455",="2022121022001173801434341491","177.51","177.51","退款成功","177.51","2022-12-10 20:09:46","2022-12-10 20:09:54"
="1764011569948674667",="1764011569946674667","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易关闭","null",="2022121022001173801434341491","0.00","0.00","退款成功","0.00","2022-12-10 20:09:46","2022-12-10 20:09:54"
="1764011569949674667",="1764011569946674667","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易关闭","null",="2022121022001173801434341491","0.00","0.00","退款成功","0.00","2022-12-10 20:09:46","2022-12-10 20:09:54"
="1764054913826674667",="1764011569946674667","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","2","null","null","null","null","交易关闭","null",="2022121022001173801434341491","0.00","0.00","退款成功","0.00","2022-12-10 20:09:46","2022-12-10 20:09:54"
="1764054913827674667",="1764011569946674667","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易关闭","null",="2022121022001173801434341491","0.00","0.00","退款成功","0.00","2022-12-10 20:09:46","2022-12-10 20:09:54"
="1764030721034913283",="1764030721033913283","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易关闭","8809603904430",="2022121022001191201451675733","170.64","170.64","退款成功","170.64","2022-12-10 20:08:28","2022-12-10 20:08:31"
="1764030721035913283",="1764030721033913283","【双12价】SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","279.00","1","8809603904461","null","null","null","交易关闭","8809603904461",="2022121022001191201451675733","170.63","170.63","退款成功","170.63","2022-12-10 20:08:28","2022-12-10 20:08:31"
="1764030721036913283",="1764030721033913283","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易关闭","null",="2022121022001191201451675733","0.00","0.00","退款成功","0.00","2022-12-10 20:08:28","2022-12-10 20:08:31"
="1764030721037913283",="1764030721033913283","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易关闭","null",="2022121022001191201451675733","0.00","0.00","退款成功","0.00","2022-12-10 20:08:28","2022-12-10 20:08:31"
="1764030721038913283",="1764030721033913283","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易关闭","8809754820887",="2022121022001191201451675733","0.00","0.00","退款成功","0.00","2022-12-10 20:08:28","2022-12-10 20:08:31"
="1764030721039913283",="1764030721033913283","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易关闭","8809754820863",="2022121022001191201451675733","0.00","0.00","退款成功","0.00","2022-12-10 20:08:28","2022-12-10 20:08:31"
="1764030721040913283",="1764030721033913283","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易关闭","8809754820078",="2022121022001191201451675733","0.00","0.00","退款成功","0.00","2022-12-10 20:08:28","2022-12-10 20:08:31"
="1763347080558758482",="1763347080557758482","【双12价】SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","279.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022121022001118741402342170","189.16","189.16","没有申请退款","无退款申请","2022-12-10 20:08:28","2022-12-10 20:08:40"
="1763347080559758482",="1763347080557758482","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001118741402342170","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:28","2022-12-10 20:08:40"
="1763347080560758482",="1763347080557758482","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022121022001118741402342170","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:28","2022-12-10 20:08:40"
="1763347080561758482",="1763347080557758482","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001118741402342170","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:28","2022-12-10 20:08:40"
="1763347080562758482",="1763347080557758482","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121022001118741402342170","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:28","2022-12-10 20:08:40"
="3082321000912868540",="3082321000911868540","【双12价】SERUMKIND韩国改善肌肤暗沉提亮肤色抗衰老青春焕彩精华液30ml","279.00","1","8809603904461","null","null","null","交易成功","8809603904461",="2022121022001160391400203768","159.05","159.05","没有申请退款","无退款申请","2022-12-10 20:08:26","2022-12-10 20:08:32"
="3082321000913868540",="3082321000911868540","SERUMKIND韩国紧致肌肤增加弹性南极深层精华液30ml","279.00","1","8809603904447","null","null","null","交易成功","8809603904447",="2022121022001160391400203768","137.07","137.07","没有申请退款","无退款申请","2022-12-10 20:08:26","2022-12-10 20:08:32"
="3082321000914868540",="3082321000911868540","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","5","null","null","null","null","交易成功","null",="2022121022001160391400203768","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:26","2022-12-10 20:08:32"
="3082321000915868540",="3082321000911868540","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","3","null","null","null","null","交易成功","null",="2022121022001160391400203768","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:26","2022-12-10 20:08:32"
="3082321000916868540",="3082321000911868540","【赠品专用】SUREBASE烁贝思纯锌物理防晒隔离小样10ml","25.00","2","8809754820887","null","null","null","交易成功","8809754820887",="2022121022001160391400203768","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:26","2022-12-10 20:08:32"
="3082321000917868540",="3082321000911868540","【赠品专用】SERUMKIND黑郁金香强化肌肤屏障精华液5ml","49.00","2","8809754820863","null","null","null","交易成功","8809754820863",="2022121022001160391400203768","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:26","2022-12-10 20:08:32"
="3082321000918868540",="3082321000911868540","【赠品专用】SERUMKIND瑟琳凯因德时尚生活搭配字母帆布包","149.00","1","8809754820078","null","null","null","交易成功","8809754820078",="2022121022001160391400203768","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:08:26","2022-12-10 20:08:32"
="1763968371010992485",="1763968371009992485","【双12价】SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","169.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022121022001117651436591724","101.72","101.72","没有申请退款","无退款申请","2022-12-10 20:04:28","2022-12-10 20:04:41"
="1763968371011992485",="1763968371009992485","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001117651436591724","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:04:28","2022-12-10 20:04:41"
="1763968371012992485",="1763968371009992485","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001117651436591724","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:04:28","2022-12-10 20:04:41"
="1763968371013992485",="1763968371009992485","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001117651436591724","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:04:28","2022-12-10 20:04:41"
="1763939930146774467",="1763939930145774467","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","交易成功","null",="2022121022001193821432339120","129.52","129.52","没有申请退款","无退款申请","2022-12-10 20:01:30","2022-12-10 20:01:39"
="1763939930147774467",="1763939930145774467","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001193821432339120","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:01:30","2022-12-10 20:01:39"
="1763939930148774467",="1763939930145774467","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022121022001193821432339120","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:01:30","2022-12-10 20:01:39"
="1763939930149774467",="1763939930145774467","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022121022001193821432339120","0.00","0.00","没有申请退款","无退款申请","2022-12-10 20:01:30","2022-12-10 20:01:39"
="3082081422163875622",="3082081422163875622","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248230","颜色分类：N3偏深;净含量：30ml","null","null","交易成功","8809525248230",="2022121022001108381440641931","9.90","9.90","没有申请退款","无退款申请","2022-12-10 13:50:36","2022-12-10 13:50:40"
="1762869362516481999",="1762869362516481999","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120922001118361437336237","9.90","9.90","没有申请退款","无退款申请","2022-12-09 21:42:38","2022-12-09 21:43:50"
="3080962083464693120",="3080962083464693120","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120922001194361439166523","7.80","7.80","没有申请退款","无退款申请","2022-12-09 20:07:19","2022-12-09 20:07:24"
="3080948763738719327",="3080948763738719327","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120922001162181424751799","9.90","9.66","没有申请退款","无退款申请","2022-12-09 20:01:07","2022-12-09 20:01:14"
="3079124425395675409",="3079124425395675409","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","2","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120922001130391400541465","19.80","19.80","没有申请退款","无退款申请","2022-12-09 09:48:46","2022-12-09 09:48:49"
="1762039275404300496",="1762039275404300496","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120922001109101420586564","7.80","7.61","没有申请退款","无退款申请","2022-12-09 00:30:43","2022-12-09 00:30:47"
="3077665058497161136",="3077665058497161136","SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","259.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022120822001141761454695352","259.00","259.00","没有申请退款","无退款申请","2022-12-08 10:54:52","2022-12-08 10:55:06"
="3076980409131737517",="3076980409131737517","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120822001155411430086134","7.80","7.80","没有申请退款","无退款申请","2022-12-08 01:38:53","2022-12-08 01:39:06"
="3077125526752087130",="3077125526752087130","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120722001126311407607748","9.90","9.90","没有申请退款","无退款申请","2022-12-07 22:39:41","2022-12-07 22:39:45"
="3075416929862585605",="3075416929862585605","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120722001157261406804092","7.80","7.80","没有申请退款","无退款申请","2022-12-07 11:18:45","2022-12-07 11:18:59"
="3074464692019365051",="3074464692019365051","【仅剩4瓶】SUREBASE烁贝思韩国水光水润妆感焕彩保湿粉底液30ml","239.00","5","8809525248278","颜色分类：C1白肤色;净含量：30ml","null","null","交易成功","8809525248278",="2022120722001113881418150587","29.55","29.55","没有申请退款","无退款申请","2022-12-07 09:17:44","2022-12-07 09:17:48"
="3075098185828236950",="3075098185827236950","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248230","颜色分类：N3偏深;净含量：30ml","null","null","交易成功","8809525248230",="2022120722001125231404329264","1.41","1.41","没有申请退款","无退款申请","2022-12-07 08:31:36","2022-12-07 08:32:18"
="3075098185829236950",="3075098185827236950","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120722001125231404329264","1.41","1.41","没有申请退款","无退款申请","2022-12-07 08:31:36","2022-12-07 08:32:18"
="3075358034115847708",="3075358034115847708","【9.9元特价】SUREBASE烁贝哑光妆感轻透丝滑粉底液 CO/N3/N5色号","239.00","1","8809525248186","颜色分类：C0浅白;净含量：30ml","null","null","交易成功","8809525248186",="2022120722001130801415167742","9.90","9.90","没有申请退款","无退款申请","2022-12-07 07:10:19","2022-12-07 07:10:29"
="3074073660182629148",="3074073660181629148","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022120622001179441411750280","104.00","104.00","没有申请退款","无退款申请","2022-12-06 22:06:47","2022-12-06 22:06:59"
="3074073660183629148",="3074073660181629148","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml N3色号","239.00","1","null","null","null","null","交易成功","null",="2022120622001179441411750280","0.00","0.00","没有申请退款","无退款申请","2022-12-06 22:06:47","2022-12-06 22:06:59"
="3074073660184629148",="3074073660181629148","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml W2色号","239.00","1","null","null","null","null","交易成功","null",="2022120622001179441411750280","0.00","0.00","没有申请退款","无退款申请","2022-12-06 22:06:47","2022-12-06 22:06:59"
="3074073660185629148",="3074073660181629148","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022120622001179441411750280","0.00","0.00","没有申请退款","无退款申请","2022-12-06 22:06:47","2022-12-06 22:06:59"
="3074073660186629148",="3074073660181629148","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022120622001179441411750280","0.00","0.00","没有申请退款","无退款申请","2022-12-06 22:06:47","2022-12-06 22:06:59"
="3073816551640675409",="3073816551640675409","【9.9元特价】SUREBASE烁贝思韩国哑光妆感轻透丝滑粉底液 30ml","239.00","2","8809525248216","颜色分类：N2自然;净含量：30ml","null","null","交易成功","8809525248216",="2022120622001130391445491852","17.82","17.82","没有申请退款","无退款申请","2022-12-06 10:08:32","2022-12-06 10:08:35"
="3072210660413720745",="3072210660412720745","SERUMKIND韩国锁水滋润补水保湿冰岛地衣精华液30ml","259.00","1","8809603904430","null","null","null","交易成功","8809603904430",="2022120522001117931421602601","244.00","244.00","没有申请退款","无退款申请","2022-12-05 23:39:21","2022-12-05 23:39:30"
="3072210660414720745",="3072210660412720745","【赠品专用】SERUMKIND纯棉化妆包袋","59.00","1","8809754821099","null","null","null","交易成功","8809754821099",="2022120522001117931421602601","0.00","0.00","没有申请退款","无退款申请","2022-12-05 23:39:21","2022-12-05 23:39:30"
="3072210660415720745",="3072210660412720745","【赠品专用】SERUMKIND精华液小样1ml*3","25.00","2","null","null","null","null","交易成功","null",="2022120522001117931421602601","0.00","0.00","没有申请退款","无退款申请","2022-12-05 23:39:21","2022-12-05 23:39:30"
="3072210660416720745",="3072210660412720745","【赠品专用】surebase烁贝思轻透丝滑粉底液正装30ml C1色号","239.00","1","null","null","null","null","交易成功","null",="2022120522001117931421602601","0.00","0.00","没有申请退款","无退款申请","2022-12-05 23:39:21","2022-12-05 23:39:30"
="3072210660417720745",="3072210660412720745","【赠品专用】surebase烁贝思焕彩保湿粉底液正装30ml N1色号","239.00","2","null","null","null","null","交易成功","null",="2022120522001117931421602601","0.00","0.00","没有申请退款","无退款申请","2022-12-05 23:39:21","2022-12-05 23:39:30"
="1759028773983119997",="1759028773982119997","SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","149.00","1","8809525248018","净含量：50ml","null","null","交易成功","8809525248018",="2022120522001135331442642775","134.00","134.00","没有申请退款","无退款申请","2022-12-05 20:17:13","2022-12-05 20:17:20"
